datetime,tweet_text,clean_text_nlp,categories,is_noise,Market_Impact
2025-01-08 19:09:41+00:00,"As of this moment, Gavin Newscum and his Los Angeles crew have contained exactly ZERO percent of the fire. It is burning at levels that even surpass last night. This is not Government. I can’t wait till January 20th!","As of this moment, Gavin Newscum and his Los Angeles crew have contained exactly ZERO percent of the fire. It is burning at levels that even surpass last night. This is not Government. I cant wait till January 20th!",OTHER,1,-0.20017557628417837
2025-01-08 19:25:35+00:00,"NO WATER IN THE FIRE HYDRANTS, NO MONEY IN FEMA. THIS IS WHAT JOE BIDEN IS LEAVING ME. THANKS JOE!","NO WATER IN THE FIRE HYDRANTS, NO MONEY IN FEMA. THIS IS WHAT JOE BIDEN IS LEAVING ME. THANKS JOE!",OTHER,1,-0.20017557628417837
2025-01-08 20:03:00+00:00,"The fires in Los Angeles may go down, in dollar amount, as the worst in the History of our Country. In many circles, they’re doubting whether insurance companies will even have enough money to pay for this catastrophe. Let this serve, and be emblematic, of the gross incompetence and mismanagement of the Biden/Newscum Duo. January 20th cannot come fast enough!","The fires in Los Angeles may go down, in dollar amount, as the worst in the History of our Country. In many circles, theyre doubting whether insurance companies will even have enough money to pay for this catastrophe. Let this serve, and be emblematic, of the gross incompetence and mismanagement of the BidenNewscum Duo. January 20th cannot come fast enough!",OTHER,1,0.05601114254960571
2025-01-08 21:17:15+00:00,"I hear that my fully Endorsed Candidates in Florida are doing really well. Jimmy Patronis (FL-01) and Randy Fine (FL-06) are leading by a great margin but, we must make it, TOO BIG TO RIG. I have fully Endorsed both of these Candidates — They are TERRIFIC!","I hear that my fully Endorsed Candidates in Florida are doing really well. Jimmy Patronis FL01 and Randy Fine FL06 are leading by a great margin but, we must make it, TOO BIG TO RIG. I have fully Endorsed both of these Candidates  They are TERRIFIC!",OTHER,1,-1.2775217128779492
2025-01-09 04:40:39+00:00,"One of the best and most beautiful parts of the United States of America is burning down to the ground. It’s ashes, and Gavin Newscum should resign. This is all his fault!!!","One of the best and most beautiful parts of the United States of America is burning down to the ground. Its ashes, and Gavin Newscum should resign. This is all his fault!!!",OTHER,1,-1.2775217128779492
2025-01-09 12:29:47+00:00,Fire is spreading rapidly for 3 days — ZERO CONTAINMENT. Nobody has ever seen such failed numbers before! Gross incompetence by Gavin Newscum and Karen Bass….And Biden’s FEMA has no money — all wasted on the Green New Scam! L.A. is a total wipeout!!!,Fire is spreading rapidly for 3 days  ZERO CONTAINMENT. Nobody has ever seen such failed numbers before! Gross incompetence by Gavin Newscum and Karen Bass.And Bidens FEMA has no money  all wasted on the Green New Scam! L.A. is a total wipeout!!!,OTHER,1,-1.2775217128779492
2025-01-09 19:36:48+00:00,"Governor Gavin Newscum should immediately go to Northern California and open up the water main, and let the water flow into his dry, starving, burning State, instead of having it go out into the Pacific Ocean. It ought to be done right now, NO MORE EXCUSES FROM THIS INCOMPETENT GOVERNOR. IT’S ALREADY FAR TOO LATE!","Governor Gavin Newscum should immediately go to Northern California and open up the water main, and let the water flow into his dry, starving, burning State, instead of having it go out into the Pacific Ocean. It ought to be done right now, NO MORE EXCUSES FROM THIS INCOMPETENT GOVERNOR. ITS ALREADY FAR TOO LATE!",OTHER,1,-1.2775217128779492
2025-01-09 22:14:26+00:00,"Venezuelan democracy activist Maria Corina Machado and President-elect Gonzalez are peacefully expressing the voices and the WILL of the Venezuelan people with hundreds of thousands of people demonstrating against the regime. The great Venezuelan American community in the United States overwhelmingly support a free Venezuela, and strongly supported me. These freedom fighters should not be harmed, and MUST stay SAFE and ALIVE!","Venezuelan democracy activist Maria Corina Machado and Presidentelect Gonzalez are peacefully expressing the voices and the WILL of the Venezuelan people with hundreds of thousands of people demonstrating against the regime. The great Venezuelan American community in the United States overwhelmingly support a free Venezuela, and strongly supported me. These freedom fighters should not be harmed, and MUST stay SAFE and ALIVE!",GEOPOLITICS,0,-1.2775217128779492
2025-01-09 23:38:34+00:00,"I am pleased to announce that Christine Jack Toretti will serve as the next United States Ambassador to Sweden.\n \nChristine is an incredible businesswoman, philanthropist, public servant, and RNC Committeewoman for the Great Commonwealth of Pennsylvania. She is Chairman of S&T Bancorp, and a former director of the Pittsburgh Federal Reserve Bank. Christine has been a tireless supporter of important causes as a Board Member of the International Medical Corps, former Chair of the Andy Warhol Museum, Director of the NCAA Foundation, founding Director of the Gettysburg Foundation, Trustee of the Sarah Scaife Foundation, and Chair of the Anne B. Anstine Excellence in Public Service Series in Pennsylvania, and the Dodie Londen Excellence in Public Service Series in Arizona. Christine is one of fewer than sixty women who have received the Athena International Global Award.\n \nCongratulations Christine!","I am pleased to announce that Christine Jack Toretti will serve as the next United States Ambassador to Sweden.n nChristine is an incredible businesswoman, philanthropist, public servant, and RNC Committeewoman for the Great Commonwealth of Pennsylvania. She is Chairman of ST Bancorp, and a former director of the Pittsburgh Federal Reserve Bank. Christine has been a tireless supporter of important causes as a Board Member of the International Medical Corps, former Chair of the Andy Warhol Museum, Director of the NCAA Foundation, founding Director of the Gettysburg Foundation, Trustee of the Sarah Scaife Foundation, and Chair of the Anne B. Anstine Excellence in Public Service Series in Pennsylvania, and the Dodie Londen Excellence in Public Service Series in Arizona. Christine is one of fewer than sixty women who have received the Athena International Global Award.n nCongratulations Christine!",OTHER,1,-1.2775217128779492
2025-01-09 23:38:48+00:00,"I am pleased to announce that Leo Terrell will be Senior Counsel to the Assistant Attorney General for Civil Rights in the United States Department of Justice. He will work alongside Harmeet K. Dhillon, a fellow Californian, and our incredible Nominee for United States Assistant Attorney General for Civil Rights in the Justice Department. Leo is a highly respected civil rights attorney and political analyst. He received his law degree from the University of California, Los Angeles, and has defended many high profile cases throughout his incredibly successful career. Leo will be a fantastic advocate for the American People, and ensure we will, MAKE AMERICA GREAT AGAIN!","I am pleased to announce that Leo Terrell will be Senior Counsel to the Assistant Attorney General for Civil Rights in the United States Department of Justice. He will work alongside Harmeet K. Dhillon, a fellow Californian, and our incredible Nominee for United States Assistant Attorney General for Civil Rights in the Justice Department. Leo is a highly respected civil rights attorney and political analyst. He received his law degree from the University of California, Los Angeles, and has defended many high profile cases throughout his incredibly successful career. Leo will be a fantastic advocate for the American People, and ensure we will, MAKE AMERICA GREAT AGAIN!",OTHER,1,-1.2775217128779492
